Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:56991500


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
56991500;1;01/04/2024;;1;1;"34,5348";"13,0444";"17,2783";19;30;1;1;1;"0,0";0;"34,1235";"21,1187";"16,5849";"16,2237";"19,299";"16,464";"15,9851";"15,5132";"15,28";"14,8187";"14,3645";"19,0593";"16,8171";"15,5132";"14,5907";"15,6305";"14,8187";"15,28";"34,5348";"22,8505";"17,5181";"16,464";"15,9851";"15,5132";"15,0484";"14,5907";"14,1401";"13,6965";"13,4773";"13,0444";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
56991500;1;01/03/2024;;1;1;"65,7128";"15,5132";"22,5063";31;22;1;1;1;"0,0";0;"27,5726";"36,0526";"30,6074";"24,4862";"22,3525";"23,4765";"22,7257";"21,6103";"20,7518";"23,1004";"24,3594";"26,2763";"21,1187";"17,2837";"16,2237";"17,8711";"17,2837";"16,5849";"15,9851";"16,2237";"16,2237";"15,5132";"18,5819";"26,4053";"20,1435";"22,7257";"18,2257";"16,9335";"15,9851";"19,299";"65,7128";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;1;01/02/2024;;1;1;"102,1573";"17,4008";"37,1378";22;15;1;1;1;"0,0";0;"83,5323";"32,8964";"35,914";"29,4112";"26,1475";"21,1187";"20,6298";"27,0524";"26,9227";"24,7401";"28,6199";"26,5344";"20,6298";"19,4192";"17,4008";"28,6199";"26,9227";"40,9098";"23,9801";"47,3286";"80,1516";"102,1573";"91,4917";"44,159";"39,8514";"29,6761";"28,0951";"26,7931";"25,8903";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
56991500;1;01/01/2024;;1;1;"123,587";"9,835";"32,4027";26;19;1;1;1;"0,0";0;"13,26";"13,9174";"40,0269";"47,1395";"55,7784";"45,2665";"40,7326";"21,9807";"16,8171";"26,9227";"20,8739";"15,8665";"13,26";"11,8901";"10,8872";"10,9855";"10,5949";"10,2114";"9,835";"13,26";"38,8052";"44,5268";"49,8181";"17,1668";"62,6781";"123,587";"66,1515";"40,2028";"32,6252";"29,0149";"50,4006";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/12/2023;;1;1;"51,3047";"5,0091";"12,4727";27;9;1;1;1;;;"5,43";"5,5732";"12,1359";"8,7905";"7,3973";"5,8636";"5,5732";"5,2883";"5,0091";"23,1946";"16,2438";"7,2376";"6,3095";"9,3429";"6,4609";"5,7177";"5,2883";"5,0091";"5,2883";"7,3973";"10,8956";"19,3032";"30,0063";"19,5697";"12,9986";"10,2998";"51,3047";"33,7295";"14,3465";"11,3018";"14,3465";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/11/2023;;1;1;"32,3512";"4,4679";"8,1941";2;20;1;1;1;;;"10,4966";"32,3512";"14,8102";"9,1569";"8,2544";"7,7346";"7,3973";"6,6135";"6,4609";"5,8636";"5,43";"5,5732";"5,43";"5,0091";"4,8716";"4,601";"4,601";"4,601";"4,601";"4,4679";"14,8102";"11,9246";"9,7202";"7,0796";"7,9061";"10,4966";"8,2544";"6,1595";"5,7177";"5,43";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/10/2023;;1;1;"9,3429";"5,2883";"6,4364";20;16;1;1;1;;;"5,8636";"5,7177";"5,8636";"7,0796";"7,2376";"6,7676";"6,4609";"6,1595";"6,0109";"5,8636";"6,0109";"6,6135";"6,0109";"5,7177";"5,43";"5,2883";"6,3095";"6,1595";"5,8636";"9,3429";"6,7676";"6,4609";"6,3095";"6,0109";"5,8636";"5,7177";"6,0109";"7,2376";"7,565";"7,7346";"8,0793";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/09/2023;;1;1;"9,9116";"4,8716";"7,0325";2;28;1;1;1;;;"8,9728";"9,9116";"9,3429";"8,9728";"8,4313";"8,2544";"7,9061";"7,565";"7,2376";"7,2376";"7,0796";"6,7676";"6,4609";"6,6135";"7,3973";"8,0793";"7,565";"7,2376";"6,9229";"6,6135";"6,4609";"6,3095";"6,0109";"6,1595";"5,7177";"5,43";"5,148";"4,8716";"5,2883";"5,0091";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/08/2023;;1;1;"30,336";"6,0109";"9,3165";29;10;1;1;1;;;"6,9229";"6,7676";"6,6135";"6,6135";"6,4609";"6,3095";"6,4609";"6,1595";"6,1595";"6,0109";"6,4609";"6,3095";"6,1595";"6,0109";"6,4609";"6,1595";"7,7346";"7,3973";"7,2376";"7,565";"8,7905";"14,5775";"10,4966";"8,2544";"7,7346";"9,5306";"13,8901";"28,3837";"30,336";"14,3465";"10,4966";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/07/2023;;1;1;"7,9061";"6,4609";"7,0024";27;15;1;1;1;;;"7,2376";"7,2376";"7,2376";"7,0796";"6,9229";"7,0796";"7,0796";"7,0796";"7,2376";"7,2376";"6,9229";"6,9229";"6,7676";"6,7676";"6,4609";"6,4609";"6,6135";"6,4609";"6,4609";"6,4609";"6,9229";"7,0796";"7,0796";"7,0796";"6,9229";"7,2376";"7,9061";"7,565";"7,2376";"7,2376";"7,0796";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/06/2023;;1;1;"10,8956";"7,3973";"8,8448";4;30;1;1;1;;;"9,9116";"10,4966";"10,4966";"10,8956";"10,4966";"10,1048";"9,9116";"10,2998";"9,9116";"9,5306";"8,9728";"8,61";"8,4313";"8,0793";"8,0793";"7,9061";"8,0793";"8,4313";"9,5306";"8,61";"8,0793";"7,9061";"8,0793";"8,0793";"7,9061";"7,7346";"7,9061";"7,7346";"7,7346";"7,3973";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/05/2023;;1;1;"20,9286";"8,7905";"11,6321";13;29;1;1;1;;;"14,5775";"15,519";"13,8901";"13,6645";"11,9246";"11,0978";"10,8956";"10,4966";"10,1048";"9,7202";"9,5306";"13,2188";"20,9286";"17,2352";"13,8901";"13,4408";"12,3489";"11,0978";"10,4966";"9,7202";"9,5306";"10,4966";"10,2998";"9,7202";"10,2998";"9,9116";"9,5306";"9,1569";"8,7905";"9,5306";"9,5306";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/04/2023;;1;1;"43,3657";"9,7202";"13,8706";15;1;1;1;1;;;"9,7202";"10,1048";"11,7152";"11,3018";"10,8956";"13,8901";"14,5775";"13,2188";"13,8901";"13,2188";"12,1359";"11,5076";"12,7802";"11,3018";"43,3657";"25,8786";"16,7359";"13,4408";"12,3489";"11,7152";"11,3018";"10,8956";"10,4966";"10,4966";"10,8956";"10,8956";"10,6952";"13,8901";"17,9974";"14,8102";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/03/2023;;1;1;"14,5775";"9,9116";"11,9945";17;31;1;1;1;;;"13,4408";"12,9986";"12,9986";"12,9986";"12,5637";"12,5637";"12,1359";"11,7152";"11,5076";"11,3018";"11,0978";"10,8956";"10,8956";"10,6952";"12,3489";"13,8901";"14,5775";"13,8901";"13,6645";"13,4408";"13,2188";"13,6645";"11,7152";"11,3018";"10,8956";"10,4966";"10,1048";"10,4966";"10,2998";"10,1048";"9,9116";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/02/2023;;1;1;"30,6675";"13,8901";"19,9577";1;28;1;1;1;;;"30,6675";"28,3837";"26,1856";"23,7788";"23,4858";"24,0735";"25,2699";"23,7788";"22,6175";"29,0275";"23,1946";"20,6532";"17,9974";"19,0385";"17,4875";"16,2438";"17,7415";"17,2352";"16,7359";"15,7588";"15,2809";"14,8102";"15,7588";"15,519";"15,0446";"14,8102";"14,3465";"13,8901";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
56991500;2;01/01/2023;;1;1;"211,9997";"12,9986";"51,0953";27;4;1;1;1;;;"17,9974";"16,0004";"14,3465";"12,9986";"17,2352";"31,0008";"29,0275";"144,6302";"57,7254";"30,336";"27,1171";"24,0735";"36,2085";"26,8049";"24,3699";"20,3797";"18,255";"15,7588";"14,5775";"17,9974";"24,6681";"125,2652";"87,034";"66,5862";"105,7595";"128,7646";"211,9997";"117,0293";"47,7945";"39,5209";"32,6932";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/12/2022;;1;1;"63,3995";"13,8901";"26,1365";22;2;1;1;1;;;"18,5144";"13,8901";"44,952";"38,7726";"24,0735";"18,7755";"16,2438";"15,7588";"23,4858";"18,5144";"19,8379";"23,7788";"23,4858";"38,7726";"22,9052";"19,5697";"18,5144";"20,6532";"25,5734";"22,6175";"37,6633";"63,3995";"33,3823";"23,7788";"25,5734";"43,7597";"33,0369";"25,8786";"19,8379";"17,9974";"17,2352";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/11/2022;;1;1;"35,1357";"5,0091";"11,9406";17;12;1;1;1;;;"6,0109";"6,6135";"7,2376";"7,3973";"6,3095";"6,0109";"5,8636";"5,7177";"5,43";"5,2883";"5,148";"5,0091";"10,4966";"9,1569";"11,5076";"23,7788";"35,1357";"14,8102";"8,61";"7,565";"7,2376";"8,0793";"7,3973";"11,3018";"28,3837";"27,7469";"24,3699";"21,4845";"12,1359";"16,9847";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/10/2022;;1;1;"31,6725";"5,7177";"9,1043";6;17;1;1;1;;;"7,3973";"6,9229";"8,2544";"11,5076";"23,1946";"31,6725";"17,9974";"12,3489";"9,3429";"7,9061";"7,3973";"6,0109";"6,6135";"6,1595";"6,0109";"5,8636";"5,7177";"5,8636";"6,1595";"5,8636";"5,7177";"5,8636";"6,0109";"9,9116";"9,1569";"10,6952";"9,9116";"8,4313";"6,3095";"6,0109";"6,0109";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/09/2022;;1;1;"6,9229";"5,148";"5,8589";30;17;1;1;1;;;"6,3095";"6,1595";"6,1595";"6,1595";"6,0109";"6,0109";"5,8636";"5,8636";"5,7177";"5,7177";"5,5732";"5,5732";"5,43";"5,43";"5,2883";"5,2883";"5,148";"6,6135";"6,3095";"6,1595";"6,0109";"5,8636";"6,1595";"5,8636";"5,7177";"5,5732";"5,43";"5,43";"6,0109";"6,9229";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/08/2022;;1;1;"8,0793";"5,8636";"6,7905";26;24;1;1;1;;;"7,2376";"7,565";"7,565";"7,3973";"7,3973";"7,565";"7,2376";"7,2376";"7,0796";"6,9229";"6,9229";"6,7676";"6,6135";"6,4609";"6,3095";"6,3095";"6,1595";"6,1595";"6,0109";"6,1595";"6,1595";"6,0109";"6,0109";"5,8636";"5,8636";"8,0793";"7,7346";"7,3973";"7,0796";"6,7676";"6,4609";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/07/2022;;1;1;"8,61";"7,2376";"8,0274";13;31;1;1;1;;;"8,2544";"8,2544";"8,0793";"8,0793";"7,9061";"8,2544";"8,4313";"8,2544";"8,2544";"8,0793";"8,0793";"8,4313";"8,61";"8,61";"8,4313";"8,4313";"8,2544";"8,2544";"8,0793";"8,0793";"7,9061";"7,9061";"7,7346";"7,7346";"7,7346";"7,565";"7,565";"7,565";"7,3973";"7,3973";"7,2376";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/06/2022;;1;1;"12,5637";"8,4313";"9,7432";1;29;1;1;1;;;"12,5637";"11,7152";"11,3018";"10,8956";"10,6952";"10,4966";"10,2998";"10,2998";"10,1048";"9,9116";"10,1048";"9,9116";"9,9116";"9,7202";"9,7202";"9,5306";"9,5306";"9,3429";"9,3429";"9,1569";"9,1569";"8,9728";"8,9728";"8,9728";"8,7905";"8,7905";"8,61";"8,61";"8,4313";"8,4313";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/05/2022;;1;1;"15,7588";"10,6952";"12,2483";7;22;1;1;1;;;"12,9986";"12,7802";"12,5637";"12,3489";"12,1359";"13,8901";"15,7588";"13,8901";"13,2188";"12,5637";"12,3489";"11,9246";"11,7152";"11,5076";"11,7152";"11,7152";"11,5076";"11,5076";"11,3018";"11,0978";"10,8956";"10,6952";"10,6952";"11,3018";"11,0978";"11,3018";"12,7802";"13,4408";"13,2188";"12,9986";"12,7802";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/04/2022;;1;1;"49,0385";"12,9986";"17,4936";16;27;1;1;1;;;"18,7755";"20,1079";"22,3316";"23,7788";"20,9286";"18,5144";"17,2352";"16,2438";"15,7588";"15,0446";"14,5775";"14,3465";"13,8901";"13,6645";"13,4408";"49,0385";"30,6675";"18,7755";"15,519";"14,5775";"13,8901";"14,8102";"14,3465";"14,1174";"13,6645";"13,4408";"12,9986";"13,6645";"13,4408";"13,2188";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/03/2022;;1;1;"32,6932";"15,519";"20,8502";1;27;1;1;1;;;"32,6932";"30,0063";"28,7047";"27,4311";"26,1856";"24,6681";"23,1946";"22,0475";"21,2056";"20,9286";"20,9286";"21,7651";"21,7651";"20,6532";"20,1079";"19,5697";"19,3032";"19,0385";"18,7755";"18,255";"17,7415";"22,3316";"19,5697";"17,2352";"16,2438";"16,0004";"15,519";"16,0004";"16,2438";"16,2438";"16,0004";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/02/2022;;1;1;"110,3431";"33,3823";"51,1405";20;8;1;1;1;;;"38,0314";"41,807";"50,8238";"60,2774";"61,8303";"84,6515";"51,3047";"33,3823";"39,5209";"66,5862";"98,0894";"48,2074";"41,807";"45,7556";"45,7556";"42,5829";"39,8976";"49,0385";"60,7932";"110,3431";"50,8238";"37,6633";"35,8492";"33,3823";"49,4566";"42,1941";"37,297";"34,7815";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
56991500;2;01/01/2022;;1;1;"257,0056";"12,5637";"36,7409";10;6;1;1;1;;;"19,0385";"16,9847";"14,5775";"13,8901";"12,9986";"12,5637";"18,5144";"93,1087";"138,7732";"257,0056";"112,9981";"61,8303";"30,0063";"26,8049";"24,0735";"20,6532";"23,1946";"21,4845";"20,6532";"18,7755";"18,5144";"18,255";"17,9974";"17,4875";"16,0004";"16,2438";"20,9286";"15,2809";"13,8901";"13,4408";"12,9986";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
